CALL GRAPH:
controllers\admin/admin_controller.rb	AdminController.index	 controllers\admin/admin_controller.rb	 tab_aktiv_setzen	('uebersicht')
controllers\adressbuch/adressbuch_controller.rb	AdressbuchController.fakultaet	 VARIABLE/EXTRANEOUS METHOD	format	()
controllers\adressbuch/adressbuch_controller.rb	AdressbuchController.fakultaet	 models\stage/stage_aleph_export.rb	 xml	()
controllers\adressbuch/adressbuch_controller.rb	AdressbuchController.orgeinheit	 Organisation::Orgeinheit	find	(params[:id])
controllers\adressbuch/adressbuch_controller.rb	AdressbuchController.orgeinheit	 controllers\adressbuch/adressbuch_controller.rb	 orgeinheit_anzeigen	()
controllers\adressbuch/mailverteiler_controller.rb	MailverteilerController.index	 helpers/application_helper.rb	 set_seitentitel	(:polymorph_mailverteiler_index_h1)
controllers\adressbuch/mailverteiler_controller.rb	MailverteilerController.index	 VARIABLE/EXTRANEOUS METHOD	map	()
controllers\adressbuch/mailverteiler_controller.rb	MailverteilerController.index	 VARIABLE/EXTRANEOUS METHOD	element	()
controllers\adressbuch/mailverteiler_controller.rb	MailverteilerController.index	 VARIABLE/EXTRANEOUS METHOD	element	()
controllers\adressbuch/mailverteiler_controller.rb	MailverteilerController.index	 models\studium/matrikelnummern_generator.rb	 to_i	()
controllers\adressbuch/mailverteiler_controller.rb	MailverteilerController.index	 models\studium/matrikelnummern_generator.rb	 to_i	()
controllers\adressbuch/mailverteiler_controller.rb	MailverteilerController.index	 controllers\studium/codex_import_univ_controller.rb	 where	('inhaber_id in (?)',orgeinheiten_fuer_die_rolle('Adressmanager'))
controllers\adressbuch/mailverteiler_controller.rb	MailverteilerController.index	 VARIABLE/EXTRANEOUS METHOD	orgeinheiten_fuer_die_rolle	('Adressmanager')
controllers\adressbuch/mailverteiler_controller.rb	MailverteilerController.index	 models\java/certificate.rb	 order	(params[:order])
controllers\adressbuch/mailverteiler_controller.rb	MailverteilerController.index	 VARIABLE/EXTRANEOUS METHOD	page	(params[:page])
controllers\adressbuch/mailverteiler_controller.rb	MailverteilerController.index	 VARIABLE/EXTRANEOUS METHOD	per_page	(10)
controllers\adressbuch/mailverteiler_controller.rb	MailverteilerController.index	 controllers/application_controller.rb	 melde	(:info,:flash_keine_daten_vorhanden)
controllers\adressbuch/mailverteiler_controller.rb	MailverteilerController.index	 models\studium/kennzahl.rb	 size	()
controllers\adressbuch/mailverteiler_controller.rb	MailverteilerController.index	 VARIABLE/EXTRANEOUS METHOD	orgeinheiten_fuer_die_rolle	('Adressmanager')
controllers\adressbuch/mailverteiler_controller.rb	MailverteilerController.index	 models\studium/kennzahl.rb	 size	()
controllers\adressbuch/organigramm_controller.rb	OrganigrammController.index	 helpers/application_helper.rb	 set_seitentitel	('Organisationseinheiten')
controllers\adressbuch/organigramm_controller.rb	OrganigrammController.index	 VARIABLE/EXTRANEOUS METHOD	map	()
controllers\adressbuch/organigramm_controller.rb	OrganigrammController.index	 VARIABLE/EXTRANEOUS METHOD	element	()
controllers\adressbuch/organigramm_controller.rb	OrganigrammController.index	 VARIABLE/EXTRANEOUS METHOD	element	()
controllers\adressbuch/organigramm_controller.rb	OrganigrammController.index	 models\studium/matrikelnummern_generator.rb	 to_i	()
controllers\adressbuch/organigramm_controller.rb	OrganigrammController.index	 models\studium/matrikelnummern_generator.rb	 to_i	()
controllers\adressbuch/organigramm_controller.rb	OrganigrammController.index	 VARIABLE/EXTRANEOUS METHOD	per_page	()
controllers\adressbuch/organigramm_controller.rb	OrganigrammController.index	 Organisation::Orgeinheit	includes	(:admin_information)
controllers\adressbuch/organigramm_controller.rb	OrganigrammController.index	 models\java/certificate.rb	 order	(params[:order])
controllers\adressbuch/organigramm_controller.rb	OrganigrammController.index	 VARIABLE/EXTRANEOUS METHOD	page	(params[:page])
controllers\adressbuch/organigramm_controller.rb	OrganigrammController.index	 VARIABLE/EXTRANEOUS METHOD	per_page	(per_page)
controllers\adressbuch/organigramm_controller.rb	OrganigrammController.index	 VARIABLE/EXTRANEOUS METHOD	per_page	()
controllers\adressbuch/rel_person_vertretung_controller.rb	RelPersonVertretungController.index	 models\java/certificate.rb	 order	(params[:order])
controllers\adressbuch/rel_person_vertretung_controller.rb	RelPersonVertretungController.index	 VARIABLE/EXTRANEOUS METHOD	page	(params[:page])
controllers\adressbuch/rel_person_vertretung_controller.rb	RelPersonVertretungController.index	 VARIABLE/EXTRANEOUS METHOD	per_page	(10)
controllers\adressbuch/rel_person_vertretung_controller.rb	RelPersonVertretungController.editieren	 controllers\zutritt/lup_tuer_art_controller.rb	 lookups_laden	()
controllers\adressbuch/rel_person_vertretung_controller.rb	RelPersonVertretungController.editieren	 Personen::RelPersonVertretung	find	(params[:id])
controllers\adressbuch/uptudate_controller.rb	UptudateController.index	 helpers/application_helper.rb	 set_seitentitel	(:polymorph_mailverteiler_index_h1)
controllers\adressbuch/uptudate_controller.rb	UptudateController.index	 controllers\tools/handles_a_filter.rb	 filter_verarbeiten	()
controllers\adressbuch/uptudate_controller.rb	UptudateController.index	 models\tools/filter.rb	 conditions	()
controllers\adressbuch/uptudate_controller.rb	UptudateController.index	 VARIABLE/EXTRANEOUS METHOD	condition	()
controllers\adressbuch/uptudate_controller.rb	UptudateController.index	 VARIABLE/EXTRANEOUS METHOD	orgeinheiten_fuer_die_rolle	('Adressmanager')
controllers\adressbuch/uptudate_controller.rb	UptudateController.index	 VARIABLE/EXTRANEOUS METHOD	map	()
controllers\adressbuch/uptudate_controller.rb	UptudateController.index	 VARIABLE/EXTRANEOUS METHOD	element	()
controllers\adressbuch/uptudate_controller.rb	UptudateController.index	 VARIABLE/EXTRANEOUS METHOD	element	()
controllers\adressbuch/uptudate_controller.rb	UptudateController.index	 models\studium/matrikelnummern_generator.rb	 to_i	()
controllers\adressbuch/uptudate_controller.rb	UptudateController.index	 controllers\studium/codex_import_univ_controller.rb	 where	(condition)
controllers\adressbuch/uptudate_controller.rb	UptudateController.index	 VARIABLE/EXTRANEOUS METHOD	condition	()
controllers\adressbuch/uptudate_controller.rb	UptudateController.index	 VARIABLE/EXTRANEOUS METHOD	includes	(:orgeinheit)
controllers\adressbuch/uptudate_controller.rb	UptudateController.index	 models\java/certificate.rb	 order	(params[:order_admin])
controllers\adressbuch/uptudate_controller.rb	UptudateController.index	 VARIABLE/EXTRANEOUS METHOD	page	(params[:page])
controllers\adressbuch/uptudate_controller.rb	UptudateController.index	 VARIABLE/EXTRANEOUS METHOD	per_page	(LIST_MAX_ENTRIES)
controllers\adressbuch/uptudate_controller.rb	UptudateController.index	 models\polymorph/kalendergruppe.rb	 kalendergruppen_von_person	(angemeldeter_benutzer,params[:order_ro])
controllers\adressbuch/uptudate_controller.rb	UptudateController.index	 VARIABLE/EXTRANEOUS METHOD	angemeldeter_benutzer	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 Organisation::Orgeinheit	find_by_whitepages_kz	(params[:id])
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 EXCEPTION THROWN	raise	(ActiveRecord::RecordNotFoundunless@orgeinheit)
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 VARIABLE/EXTRANEOUS METHOD	instruct!	(:xml,:version=>"1.0",:encoding=>"UTF-8")
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 VARIABLE/EXTRANEOUS METHOD	comment!	('Diese Schnittstelle wird nur vorÃ¼bergehend wÃ¤hrend der Migrationsphase angeboten und weder offiziell supportet noch gewartet. Die voraussichtliche Abschaltung der Schnittstelle findet mit 1.12.2010 statt. Bis dorthin sollten Sie ihre Client-Software an die offiziellen TISS Schnittstellen angepasst haben. Sollten Sie Fragen dazu haben oder die neuen Schnittstellen nicht ihre Anforderungen erfÃ¼llen, bitte mÃ¶glichst rasch an das TISS Team wenden.')
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 VARIABLE/EXTRANEOUS METHOD	tuwien	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 VARIABLE/EXTRANEOUS METHOD	whitepages	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 models\tuphone/rel_profil_person.rb	 name	(@orgeinheit.name_de)
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 VARIABLE/EXTRANEOUS METHOD	kurzbezeichnung	(@orgeinheit.whitepages_kz)
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 controllers\tools/qr_code_generator_controller.rb	 url	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 models\tuphone/rel_profil_person.rb	 name	(web.url)
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 controllers\tools/kalender_termin.rb	 beschreibung	(web.name)
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 models\tuphone/rel_profil_person.rb	 name	(child.name_de)
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.fakultaet	 VARIABLE/EXTRANEOUS METHOD	kurzbezeichnung	(child.nummer)
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 EXCEPTION THROWN	raise	(ActiveRecord::RecordNotFoundunless@orgeinheit)
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 models\statistik\lehre/studien.rb	 fakultaet	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 Organisation::Orgeinheit	find_by_whitepages_kz	('beein')
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	instruct!	(:xml,:version=>"1.0",:encoding=>"UTF-8")
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	comment!	('Diese Schnittstelle wird nur vorÃ¼bergehend wÃ¤hrend der Migrationsphase angeboten und weder offiziell supportet noch gewartet. Die voraussichtliche Abschaltung der Schnittstelle findet mit 1.12.2010 statt. Bis dorthin sollten Sie ihre Client-Software an die offiziellen TISS Schnittstellen angepasst haben. Sollten Sie Fragen dazu haben oder die neuen Schnittstellen nicht ihre Anforderungen erfÃ¼llen, bitte mÃ¶glichst rasch an das TISS Team wenden.')
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	tuwien	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	whitepages	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 models\tuphone/rel_profil_person.rb	 name	(@fakultaet.name_de)
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 models\tuphone/rel_profil_person.rb	 name	(@orgeinheit.name_de)
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	kurzbezeichnung	(@orgeinheit.nummer)
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	postadresse	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 models\personal/sti_bim_fehler.rb	 strasse	(@orgeinheit.adresse.first.strasse)
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 models\personal/sti_bim_fehler.rb	 plz	("#{@orgeinheit.adresse.first.plz} #{@orgeinheit.adresse.first.ort}")
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	fax	(@orgeinheit.fax.first.to_s)
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 controllers\tools/qr_code_generator_controller.rb	 telefon	(@orgeinheit.telefon.first.to_s)
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 controllers\tools/qr_code_generator_controller.rb	 url	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 models\tuphone/rel_profil_person.rb	 name	(web.url)
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 controllers\tools/kalender_termin.rb	 beschreibung	(web.name)
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 models\tuphone/rel_profil_person.rb	 name	(child.name_de)
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	doc	()
controllers\adressbuch/whitepages_xml_controller.rb	WhitepagesXmlController.orgeinheit	 VARIABLE/EXTRANEOUS METHOD	kurzbezeichnung	(child.nummer)
